id,name,category,variation,availability
furniture_244-1,familiar statue,Housewares,,Jolly Redd's Treasure Trawler Redd's Co-Op any villager 
furniture_245-1,fan,Housewares,White,Nook's Cranny 
furniture_245-2,fan,Housewares,Black,Nook's Cranny 
furniture_245-3,fan,Housewares,Light blue,Nook's Cranny 
furniture_245-4,fan,Housewares,Pink,Nook's Cranny 
furniture_246-1,fan palm,Housewares,Black,Nook's Cranny 
furniture_246-2,fan palm,Housewares,White,Nook's Cranny 
furniture_246-3,fan palm,Housewares,Brown,Nook's Cranny 
furniture_246-4,fan palm,Housewares,Blue,Nook's Cranny 
furniture_246-5,fan palm,Housewares,Green,Nook's Cranny 
furniture_246-6,fan palm,Housewares,Red,Nook's Cranny 
furniture_247-1,fancy bathroom vanity,Housewares,Modern,Nook's Cranny Paradise Planning office 
furniture_247-2,fancy bathroom vanity,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_247-3,fancy bathroom vanity,Housewares,Standard,Nook's Cranny Paradise Planning office 
furniture_247-4,fancy bathroom vanity,Housewares,Elegant,Nook's Cranny Paradise Planning office 
furniture_247-5,fancy bathroom vanity,Housewares,Ornate,Nook's Cranny Paradise Planning office 
furniture_247-6,fancy bathroom vanity,Housewares,Cool,Nook's Cranny Paradise Planning office 
furniture_247-7,fancy bathroom vanity,Housewares,Cute,Nook's Cranny Paradise Planning office 
furniture_248-1,fence,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_248-8,fence,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_248-15,fence,Housewares,Orange,Nook's Cranny Paradise Planning office 
furniture_248-22,fence,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_248-29,fence,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_248-36,fence,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_248-43,fence,Housewares,Silver,Nook's Cranny Paradise Planning office 
furniture_248-50,fence,Housewares,Damaged,Nook's Cranny Paradise Planning office 
furniture_249-1,Festivale balloon lamp,Housewares,Green,Nook's Cranny Pavé 
furniture_249-2,Festivale balloon lamp,Housewares,Red,Nook's Cranny Pavé 
furniture_249-3,Festivale balloon lamp,Housewares,Blue,Nook's Cranny Pavé 
furniture_249-4,Festivale balloon lamp,Housewares,Purple,Nook's Cranny Pavé 
furniture_249-5,Festivale balloon lamp,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_250-1,Festivale flag,Housewares,Green,Nook's Cranny Pavé 
furniture_250-2,Festivale flag,Housewares,Red,Nook's Cranny Pavé 
furniture_250-3,Festivale flag,Housewares,Blue,Nook's Cranny Pavé 
furniture_250-4,Festivale flag,Housewares,Purple,Nook's Cranny Pavé 
furniture_250-5,Festivale flag,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_251-1,Festivale float,Housewares,,Pavé 
furniture_252-1,Festivale garland,Housewares,Green,Nook's Cranny Pavé 
furniture_252-2,Festivale garland,Housewares,Red,Nook's Cranny Pavé 
furniture_252-3,Festivale garland,Housewares,Blue,Nook's Cranny Pavé 
furniture_252-4,Festivale garland,Housewares,Purple,Nook's Cranny Pavé 
furniture_252-5,Festivale garland,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_253-1,Festivale parasol,Housewares,Green,Nook's Cranny Pavé 
furniture_253-2,Festivale parasol,Housewares,Red,Nook's Cranny Pavé 
furniture_253-3,Festivale parasol,Housewares,Blue,Nook's Cranny Pavé 
furniture_253-4,Festivale parasol,Housewares,Purple,Nook's Cranny Pavé 
furniture_253-5,Festivale parasol,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_254-1,Festivale stage,Housewares,Green,Nook's Cranny Pavé 
furniture_254-2,Festivale stage,Housewares,Red,Nook's Cranny Pavé 
furniture_254-3,Festivale stage,Housewares,Blue,Nook's Cranny Pavé 
furniture_254-4,Festivale stage,Housewares,Purple,Nook's Cranny Pavé 
furniture_254-5,Festivale stage,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_255-1,Festivale stall,Housewares,Green,Nook's Cranny Pavé 
furniture_255-2,Festivale stall,Housewares,Red,Nook's Cranny Pavé 
furniture_255-3,Festivale stall,Housewares,Blue,Nook's Cranny Pavé 
furniture_255-4,Festivale stall,Housewares,Purple,Nook's Cranny Pavé 
furniture_255-5,Festivale stall,Housewares,Rainbow,Nook's Cranny Pavé 
furniture_256-1,festive tree,Housewares,Colorful,crafting 
furniture_256-2,festive tree,Housewares,Blue,crafting 
furniture_256-3,festive tree,Housewares,Red,crafting 
furniture_256-4,festive tree,Housewares,Pink,crafting 
furniture_256-5,festive tree,Housewares,Gold,crafting 
furniture_256-6,festive tree,Housewares,White,crafting 
furniture_257-1,fine vase,Housewares,Dragon,Nook's Cranny Paradise Planning office 
furniture_257-2,fine vase,Housewares,Mt. Fuji,Nook's Cranny Paradise Planning office 
furniture_257-3,fine vase,Housewares,Plum blossoms,Nook's Cranny Paradise Planning office 
furniture_257-4,fine vase,Housewares,Roses,Nook's Cranny Paradise Planning office 
furniture_258-1,fire hydrant,Housewares,Red,Nook Stop 
furniture_258-2,fire hydrant,Housewares,Yellow,Nook Stop 
furniture_258-3,fire hydrant,Housewares,Green,Nook Stop 
furniture_258-4,fire hydrant,Housewares,Black,Nook Stop 
furniture_258-5,fire hydrant,Housewares,Blue,Nook Stop 
furniture_258-6,fire hydrant,Housewares,White,Nook Stop 
furniture_258-7,fire hydrant,Housewares,Rust,Nook Stop 
furniture_259-1,fire pit,Housewares,,Nook's Cranny (upgraded) 
furniture_260-1,fireplace,Housewares,Red,Nook's Cranny 
furniture_260-2,fireplace,Housewares,Dark brown,Nook's Cranny 
furniture_260-3,fireplace,Housewares,Beige,Nook's Cranny 
furniture_260-4,fireplace,Housewares,White,Nook's Cranny 
furniture_261-1,fish-drying rack,Housewares,Fish,C.J. 
furniture_261-2,fish-drying rack,Housewares,Squid,C.J. 
furniture_261-3,fish-drying rack,Housewares,Octopus,C.J. 
furniture_262-1,fishing-rod stand,Housewares,Natural,C.J. 
furniture_262-2,fishing-rod stand,Housewares,White,C.J. 
furniture_262-3,fishing-rod stand,Housewares,Black,C.J. 
furniture_263-1,flashy-flower sign,Housewares,Pop,Nook's Cranny (upgraded) 
furniture_263-2,flashy-flower sign,Housewares,Cute,Nook's Cranny (upgraded) 
furniture_263-3,flashy-flower sign,Housewares,Elegant,Nook's Cranny (upgraded) 
furniture_264-1,flat garden rock,Housewares,,crafting 
furniture_265-1,floating block,Housewares,,Nook Shopping 
furniture_266-1,floor lamp,Housewares,Natural,Nook's Cranny (upgraded) 
furniture_266-9,floor lamp,Housewares,Brown,Nook's Cranny (upgraded) 
furniture_266-17,floor lamp,Housewares,White,Nook's Cranny (upgraded) 
furniture_266-25,floor lamp,Housewares,Black,Nook's Cranny (upgraded) 
furniture_267-1,floor light,Housewares,White,Nook's Cranny (upgraded) 
furniture_267-2,floor light,Housewares,Orange,Nook's Cranny (upgraded) 
furniture_267-3,floor light,Housewares,Red,Nook's Cranny (upgraded) 
furniture_267-4,floor light,Housewares,Pink,Nook's Cranny (upgraded) 
furniture_267-5,floor light,Housewares,Purple,Nook's Cranny (upgraded) 
furniture_267-6,floor light,Housewares,Blue,Nook's Cranny (upgraded) 
furniture_267-7,floor light,Housewares,Light blue,Nook's Cranny (upgraded) 
furniture_267-8,floor light,Housewares,Green,Nook's Cranny (upgraded) 
furniture_268-1,floor monitor,Housewares,,Nook's Cranny Paradise Planning office 
furniture_269-1,floor seat,Housewares,Natural,Nook's Cranny 
furniture_269-5,floor seat,Housewares,Light wood,Nook's Cranny 
furniture_269-9,floor seat,Housewares,Dark wood,Nook's Cranny 
furniture_269-13,floor seat,Housewares,Black,Nook's Cranny 
furniture_270-1,floor sign,Housewares,Warning,Nook's Cranny 
furniture_270-2,floor sign,Housewares,Stop,Nook's Cranny 
furniture_270-3,floor sign,Housewares,No Entry,Nook's Cranny 
furniture_270-4,floor sign,Housewares,Slippery,Nook's Cranny 
furniture_270-5,floor sign,Housewares,No Parking,Nook's Cranny 
furniture_271-1,flower bed,Housewares,Brown,Nook Stop 
furniture_271-2,flower bed,Housewares,Pink-beige,Nook Stop 
furniture_271-3,flower bed,Housewares,White,Nook Stop 
furniture_271-4,flower bed,Housewares,Dark brown,Nook Stop 
furniture_272-1,flower display case,Housewares,Silver,Nook's Cranny Paradise Planning office 
furniture_272-2,flower display case,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_272-3,flower display case,Housewares,Red,Nook's Cranny Paradise Planning office 
furniture_272-4,flower display case,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_272-5,flower display case,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_273-1,flower stand,Housewares,Colorful,crafting 
furniture_273-2,flower stand,Housewares,Red,crafting 
furniture_273-3,flower stand,Housewares,Pink,crafting 
furniture_273-4,flower stand,Housewares,Yellow,crafting 
furniture_273-5,flower stand,Housewares,Purple,crafting 
furniture_273-6,flower stand,Housewares,Blue,crafting 
furniture_273-7,flower stand,Housewares,White,crafting 
furniture_274-1,flying saucer,Housewares,,crafting 
furniture_275-1,folding chair,Housewares,Blue,Nook's Cranny 
furniture_275-2,folding chair,Housewares,Green,Nook's Cranny 
furniture_275-3,folding chair,Housewares,Red,Nook's Cranny 
furniture_275-4,folding chair,Housewares,Brown,Nook's Cranny 
furniture_275-5,folding chair,Housewares,Black,Nook's Cranny 
furniture_275-6,folding chair,Housewares,White,Nook's Cranny 
furniture_276-1,folding floor lamp,Housewares,Black,Nook's Cranny (upgraded) 
furniture_276-2,folding floor lamp,Housewares,White,Nook's Cranny (upgraded) 
furniture_276-3,folding floor lamp,Housewares,Yellow,Nook's Cranny (upgraded) 
furniture_276-4,folding floor lamp,Housewares,Red,Nook's Cranny (upgraded) 
furniture_276-5,folding floor lamp,Housewares,Blue,Nook's Cranny (upgraded) 
furniture_276-6,folding floor lamp,Housewares,Light green,Nook's Cranny (upgraded) 
furniture_276-7,folding floor lamp,Housewares,Gray,Nook's Cranny (upgraded) 
furniture_276-8,folding floor lamp,Housewares,Silver,Nook's Cranny (upgraded) 
furniture_277-1,foosball table,Housewares,Brown,Nook's Cranny (upgraded) 
furniture_277-2,foosball table,Housewares,Dark brown,Nook's Cranny (upgraded) 
furniture_277-3,foosball table,Housewares,Blue,Nook's Cranny (upgraded) 
furniture_278-1,forbidden altar,Housewares,Gray,crafting 
furniture_278-2,forbidden altar,Housewares,Brown,crafting 
furniture_278-3,forbidden altar,Housewares,Black,crafting 
furniture_278-4,forbidden altar,Housewares,Mossy,crafting 
furniture_279-1,forsythia,Housewares,,Nook Shopping 
furniture_280-1,fortune-cookie cart,Housewares,,Nook Shopping 
furniture_281-1,fountain,Housewares,Gray,crafting 
furniture_281-2,fountain,Housewares,Brown,crafting 
furniture_281-3,fountain,Housewares,Black,crafting 
furniture_281-4,fountain,Housewares,White,crafting 
furniture_282-1,freezer,Housewares,White,Nook's Cranny 
furniture_282-2,freezer,Housewares,Black,Nook's Cranny 
furniture_282-3,freezer,Housewares,Beige,Nook's Cranny 
furniture_282-4,freezer,Housewares,Silver,Nook's Cranny 
furniture_283-1,fresh cooler,Housewares,,C.J. 
furniture_284-1,froggy chair,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_284-2,froggy chair,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_284-3,froggy chair,Housewares,Light blue,Nook's Cranny Paradise Planning office 
furniture_284-4,froggy chair,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_284-5,froggy chair,Housewares,Orange,Nook's Cranny Paradise Planning office 
furniture_284-6,froggy chair,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_285-1,frozen arch,Housewares,Ice,crafting 
furniture_285-2,frozen arch,Housewares,Ice blue,crafting 
furniture_285-3,frozen arch,Housewares,Ice pink,crafting 
furniture_285-4,frozen arch,Housewares,Ice yellow,crafting 
furniture_285-5,frozen arch,Housewares,Ice orange,crafting 
furniture_285-6,frozen arch,Housewares,Ice green,crafting 
furniture_285-7,frozen arch,Housewares,Ice purple,crafting 
furniture_286-1,frozen bed,Housewares,Ice,crafting 
furniture_286-5,frozen bed,Housewares,Ice blue,crafting 
furniture_286-9,frozen bed,Housewares,Ice pink,crafting 
furniture_286-13,frozen bed,Housewares,Ice yellow,crafting 
furniture_286-17,frozen bed,Housewares,Ice orange,crafting 
furniture_286-21,frozen bed,Housewares,Ice green,crafting 
furniture_286-25,frozen bed,Housewares,Ice purple,crafting 
furniture_287-1,frozen chair,Housewares,Ice,crafting 
furniture_287-2,frozen chair,Housewares,Ice blue,crafting 
furniture_287-3,frozen chair,Housewares,Ice pink,crafting 
furniture_287-4,frozen chair,Housewares,Ice yellow,crafting 
furniture_287-5,frozen chair,Housewares,Ice orange,crafting 
furniture_287-6,frozen chair,Housewares,Ice green,crafting 
furniture_287-7,frozen chair,Housewares,Ice purple,crafting 
furniture_288-1,frozen counter,Housewares,Ice,crafting 
furniture_288-2,frozen counter,Housewares,Ice blue,crafting 
furniture_288-3,frozen counter,Housewares,Ice pink,crafting 
furniture_288-4,frozen counter,Housewares,Ice yellow,crafting 
furniture_288-5,frozen counter,Housewares,Ice orange,crafting 
furniture_288-6,frozen counter,Housewares,Ice green,crafting 
furniture_288-7,frozen counter,Housewares,Ice purple,crafting 
furniture_289-1,frozen partition,Housewares,Ice,crafting 
furniture_289-2,frozen partition,Housewares,Ice blue,crafting 
furniture_289-3,frozen partition,Housewares,Ice pink,crafting 
furniture_289-4,frozen partition,Housewares,Ice yellow,crafting 
furniture_289-5,frozen partition,Housewares,Ice orange,crafting 
furniture_289-6,frozen partition,Housewares,Ice green,crafting 
furniture_289-7,frozen partition,Housewares,Ice purple,crafting 
furniture_290-1,frozen pillar,Housewares,Ice,crafting 
furniture_290-2,frozen pillar,Housewares,Ice blue,crafting 
furniture_290-3,frozen pillar,Housewares,Ice pink,crafting 
furniture_290-4,frozen pillar,Housewares,Ice yellow,crafting 
furniture_290-5,frozen pillar,Housewares,Ice orange,crafting 
furniture_290-6,frozen pillar,Housewares,Ice green,crafting 
furniture_290-7,frozen pillar,Housewares,Ice purple,crafting 
furniture_291-1,frozen sculpture,Housewares,Ice,crafting 
furniture_291-2,frozen sculpture,Housewares,Ice blue,crafting 
furniture_291-3,frozen sculpture,Housewares,Ice pink,crafting 
furniture_291-4,frozen sculpture,Housewares,Ice yellow,crafting 
furniture_291-5,frozen sculpture,Housewares,Ice orange,crafting 
furniture_291-6,frozen sculpture,Housewares,Ice green,crafting 
furniture_291-7,frozen sculpture,Housewares,Ice purple,crafting 
furniture_292-1,frozen table,Housewares,Ice,crafting 
furniture_292-2,frozen table,Housewares,Ice blue,crafting 
furniture_292-3,frozen table,Housewares,Ice pink,crafting 
furniture_292-4,frozen table,Housewares,Ice yellow,crafting 
furniture_292-5,frozen table,Housewares,Ice orange,crafting 
furniture_292-6,frozen table,Housewares,Ice green,crafting 
furniture_292-7,frozen table,Housewares,Ice purple,crafting 
furniture_293-1,frozen tree,Housewares,Ice,crafting 
furniture_293-2,frozen tree,Housewares,Ice blue,crafting 
furniture_293-3,frozen tree,Housewares,Ice pink,crafting 
furniture_293-4,frozen tree,Housewares,Ice yellow,crafting 
furniture_293-5,frozen tree,Housewares,Ice orange,crafting 
furniture_293-6,frozen tree,Housewares,Ice green,crafting 
furniture_293-7,frozen tree,Housewares,Ice purple,crafting 
furniture_294-1,frozen-drink machine,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_294-2,frozen-drink machine,Housewares,Cute,Nook's Cranny Paradise Planning office 
furniture_294-3,frozen-drink machine,Housewares,Cool,Nook's Cranny Paradise Planning office 
furniture_295-1,full-length mirror,Housewares,Light brown,Nook's Cranny Paradise Planning office 
furniture_295-2,full-length mirror,Housewares,Dark brown,Nook's Cranny Paradise Planning office 
furniture_295-3,full-length mirror,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_295-4,full-length mirror,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_295-5,full-length mirror,Housewares,Gold,Nook's Cranny Paradise Planning office 
furniture_296-1,futon,Housewares,,Nook's Cranny 
furniture_297-1,gallant statue (fake),Housewares,,Jolly Redd's Treasure Trawler Redd's Co-Op any villager 
furniture_298-1,gallant statue,Housewares,,Jolly Redd's Treasure Trawler Redd's Co-Op any villager 
furniture_299-1,game-show stand,Housewares,Red,Nook's Cranny Paradise Planning office 
furniture_299-9,game-show stand,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_299-17,game-show stand,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_299-25,game-show stand,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_299-33,game-show stand,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_299-41,game-show stand,Housewares,Orange,Nook's Cranny Paradise Planning office 
furniture_299-49,game-show stand,Housewares,Purple,Nook's Cranny Paradise Planning office 
